1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.942,6.5925e-15,6.5925e-15,6.5925e-15,6.5925e-15,6.5925e-15,5.7529e-121,6.8508e-30,6.5925e-15,4.5684e-08,4.5109e-05,1.3532e-15,2.8909e-15,6.5925e-15,1.7097e-14,5.0125e-14
0.943,5.491e-15,5.491e-15,5.491e-15,5.491e-15,5.491e-15,1.0529e-121,4.5955e-30,5.491e-15,4.2096e-08,4.3531e-05,1.1264e-15,2.4069e-15,5.491e-15,1.4253e-14,4.1847e-14
0.944,4.5588e-15,4.5588e-15,4.5588e-15,4.5588e-15,4.5588e-15,1.87e-122,3.0609e-30,4.5588e-15,3.8734e-08,4.1982e-05,9.3459e-16,1.9974e-15,4.5588e-15,1.1843e-14,3.4826e-14
0.945,3.7723e-15,3.7723e-15,3.7723e-15,3.7723e-15,3.7723e-15,3.2195e-123,2.024e-30,3.7723e-15,3.5588e-08,4.0462e-05,7.7284e-16,1.6521e-15,3.7723e-15,9.8087e-15,2.8887e-14
0.946,3.1107e-15,3.1107e-15,3.1107e-15,3.1107e-15,3.1107e-15,5.3667e-124,1.3282e-30,3.1107e-15,3.2647e-08,3.8972e-05,6.3687e-16,1.3617e-15,3.1107e-15,8.0957e-15,2.388e-14
0.947,2.556e-15,2.556e-15,2.556e-15,2.556e-15,2.556e-15,8.6516e-125,8.6482e-31,2.556e-15,2.9902e-08,3.7511e-05,5.2294e-16,1.1184e-15,2.556e-15,6.658e-15,1.967e-14
0.948,2.0924e-15,2.0924e-15,2.0924e-15,2.0924e-15,2.0924e-15,1.3471e-125,5.5852e-31,2.0924e-15,2.7342e-08,3.608e-05,4.2779e-16,9.1512e-16,2.0924e-15,5.4554e-15,1.6143e-14
0.949,1.7063e-15,1.7063e-15,1.7063e-15,1.7063e-15,1.7063e-15,2.023e-126,3.5766e-31,1.7063e-15,2.4959e-08,3.4677e-05,3.486e-16,7.4589e-16,1.7063e-15,4.4529e-15,1.3198e-14
0.95,1.3858e-15,1.3858e-15,1.3858e-15,1.3858e-15,1.3858e-15,2.9262e-127,2.2703e-31,1.3858e-15,2.2742e-08,3.3304e-05,2.8293e-16,6.0551e-16,1.3858e-15,3.6201e-15,1.0748e-14
0.951,1.1208e-15,1.1208e-15,1.1208e-15,1.1208e-15,1.1208e-15,4.0707e-128,1.4279e-31,1.1208e-15,2.0684e-08,3.196e-05,2.2866e-16,4.895e-16,1.1208e-15,2.9308e-15,8.7164e-15
0.952,9.026e-16,9.026e-16,9.026e-16,9.026e-16,9.026e-16,5.437e-129,8.8959e-32,9.026e-16,1.8776e-08,3.0644e-05,1.84e-16,3.9399e-16,9.026e-16,2.3625e-15,7.0384e-15
0.953,7.2356e-16,7.2356e-16,7.2356e-16,7.2356e-16,7.2356e-16,6.9607e-130,5.4873e-32,7.2356e-16,1.701e-08,2.9358e-05,1.4739e-16,3.1568e-16,7.2356e-16,1.8958e-15,5.6581e-15
0.954,5.773e-16,5.773e-16,5.773e-16,5.773e-16,5.773e-16,8.5262e-131,3.3498e-32,5.773e-16,1.5377e-08,2.81e-05,1.1751e-16,2.5174e-16,5.773e-16,1.5141e-15,4.5273e-15
0.955,4.5833e-16,4.5833e-16,4.5833e-16,4.5833e-16,4.5833e-16,9.9729e-132,2.023e-32,4.5833e-16,1.3871e-08,2.6871e-05,9.3217e-17,1.9975e-16,4.5833e-16,1.2034e-15,3.6048e-15
0.956,3.6201e-16,3.6201e-16,3.6201e-16,3.6201e-16,3.6201e-16,1.1116e-132,1.2079e-32,3.6201e-16,1.2484e-08,2.567e-05,7.3566e-17,1.5769e-16,3.6201e-16,9.515e-16,2.8557e-15
0.957,2.8439e-16,2.8439e-16,2.8439e-16,2.8439e-16,2.8439e-16,1.1781e-133,7.1277e-33,2.8439e-16,1.1208e-08,2.4498e-05,5.7745e-17,1.2381e-16,2.8439e-16,7.4831e-16,2.2502e-15
0.958,2.2215e-16,2.2215e-16,2.2215e-16,2.2215e-16,2.2215e-16,1.1843e-134,4.1541e-33,2.2215e-16,1.0038e-08,2.3354e-05,4.5069e-17,9.6659e-17,2.2215e-16,5.8521e-16,1.7632e-15
0.959,1.7251e-16,1.7251e-16,1.7251e-16,1.7251e-16,1.7251e-16,1.1265e-135,2.3898e-33,1.7251e-16,8.9657e-09,2.2239e-05,3.4968e-17,7.5016e-17,1.7251e-16,4.5496e-16,1.3736e-15
0.96,1.3313e-16,1.3313e-16,1.3313e-16,1.3313e-16,1.3313e-16,1.011e-136,1.3562e-33,1.3313e-16,7.9862e-09,2.1152e-05,2.6961e-17,5.7857e-17,1.3313e-16,3.5152e-16,1.0635e-15
0.961,1.0207e-16,1.0207e-16,1.0207e-16,1.0207e-16,1.0207e-16,8.5367e-138,7.5874e-34,1.0207e-16,7.0931e-09,2.0093e-05,2.0652e-17,4.4332e-17,1.0207e-16,2.6983e-16,8.1808e-16
0.962,7.7719e-17,7.7719e-17,7.7719e-17,7.7719e-17,7.7719e-17,6.76e-139,4.1812e-34,7.7719e-17,6.2807e-09,1.9062e-05,1.5711e-17,3.3735e-17,7.7719e-17,2.0572e-16,6.2505e-16
0.963,5.8752e-17,5.8752e-17,5.8752e-17,5.8752e-17,5.8752e-17,5.0031e-140,2.2679e-34,5.8752e-17,5.5434e-09,1.8059e-05,1.1865e-17,2.5486e-17,5.8752e-17,1.5571e-16,4.7417e-16
0.964,4.4075e-17,4.4075e-17,4.4075e-17,4.4075e-17,4.4075e-17,3.4479e-141,1.2097e-34,4.4075e-17,4.8762e-09,1.7084e-05,8.8926e-18,1.9107e-17,4.4075e-17,1.1697e-16,3.57e-16
0.965,3.2799e-17,3.2799e-17,3.2799e-17,3.2799e-17,3.2799e-17,2.2037e-142,6.3395e-35,3.2799e-17,4.2739e-09,1.6137e-05,6.6109e-18,1.4209e-17,3.2799e-17,8.716e-17,2.6665e-16
0.966,2.4201e-17,2.4201e-17,2.4201e-17,2.4201e-17,2.4201e-17,1.3006e-143,3.2606e-35,2.4201e-17,3.7318e-09,1.5218e-05,4.8728e-18,1.0477e-17,2.4201e-17,6.44e-17,1.975e-16
0.967,1.7696e-17,1.7696e-17,1.7696e-17,1.7696e-17,1.7696e-17,7.0538e-145,1.6442e-35,1.7696e-17,3.2454e-09,1.4326e-05,3.5592e-18,7.6553e-18,1.7696e-17,4.7156e-17,1.4497e-16
0.968,1.2815e-17,1.2815e-17,1.2815e-17,1.2815e-17,1.2815e-17,3.4977e-146,8.1181e-36,1.2815e-17,2.8104e-09,1.3463e-05,2.5748e-18,5.54e-18,1.2815e-17,3.4201e-17,1.0542e-16
0.969,9.1867e-18,9.1867e-18,9.1867e-18,9.1867e-18,9.1867e-18,1.5766e-147,3.9196e-36,9.1867e-18,2.4227e-09,1.2626e-05,1.8436e-18,3.9683e-18,9.1867e-18,2.4554e-17,7.5881e-17
0.97,6.5142e-18,6.5142e-18,6.5142e-18,6.5142e-18,6.5142e-18,6.4198e-149,1.8479e-36,6.5142e-18,2.0784e-09,1.1817e-05,1.3058e-18,2.8117e-18,6.5142e-18,1.7438e-17,5.4038e-17
0.971,4.5658e-18,4.5658e-18,4.5658e-18,4.5658e-18,4.5658e-18,2.3453e-150,8.4927e-37,4.5658e-18,1.7738e-09,1.1036e-05,9.1412e-19,1.9692e-18,4.5658e-18,1.2242e-17,3.8043e-17
0.972,3.1606e-18,3.1606e-18,3.1606e-18,3.1606e-18,3.1606e-18,7.6287e-152,3.7983e-37,3.1606e-18,1.5056e-09,1.0282e-05,6.32e-19,1.362e-18,3.1606e-18,8.4885e-18,2.6455e-17
0.973,2.1589e-18,2.1589e-18,2.1589e-18,2.1589e-18,2.1589e-18,2.1908e-153,1.6498e-37,2.1589e-18,1.2703e-09,9.555e-06,4.3114e-19,9.2953e-19,2.1589e-18,5.8081e-18,1.8156e-17
0.974,1.4537e-18,1.4537e-18,1.4537e-18,1.4537e-18,1.4537e-18,5.5025e-155,6.9442e-38,1.4537e-18,1.065e-09,8.8554e-06,2.8991e-19,6.2532e-19,1.4537e-18,3.9178e-18,1.2285e-17
0.975,9.6377e-19,9.6377e-19,9.6377e-19,9.6377e-19,9.6377e-19,1.1961e-156,2.8254e-38,9.6377e-19,8.868e-10,8.1828e-06,1.9194e-19,4.142e-19,9.6377e-19,2.6023e-18,8.1866e-18
0.976,6.2837e-19,6.2837e-19,6.2837e-19,6.2837e-19,6.2837e-19,2.2238e-158,1.1082e-38,6.2837e-19,7.3293e-10,7.5373e-06,1.2496e-19,2.6979e-19,6.2837e-19,1.6999e-18,5.3659e-18
0.977,4.0231e-19,4.0231e-19,4.0231e-19,4.0231e-19,4.0231e-19,3.4896e-160,4.1771e-39,4.0231e-19,6.0088e-10,6.9189e-06,7.9888e-20,1.7256e-19,4.0231e-19,1.0906e-18,3.4545e-18
0.978,2.5254e-19,2.5254e-19,2.5254e-19,2.5254e-19,2.5254e-19,4.5525e-162,1.5077e-39,2.5254e-19,4.8832e-10,6.3273e-06,5.0068e-20,1.0821e-19,2.5254e-19,6.8599e-19,2.1809e-18
0.979,1.5513e-19,1.5513e-19,1.5513e-19,1.5513e-19,1.5513e-19,4.8534e-164,5.1901e-40,1.5513e-19,3.9305e-10,5.7625e-06,3.0706e-20,6.6397e-20,1.5513e-19,4.2232e-19,1.3478e-18
0.98,9.3059e-20,9.3059e-20,9.3059e-20,9.3059e-20,9.3059e-20,4.1459e-166,1.6961e-40,9.3059e-20,3.1304e-10,5.2246e-06,1.8388e-20,3.9785e-20,9.3059e-20,2.5392e-19,8.1363e-19
0.981,5.4382e-20,5.4382e-20,5.4382e-20,5.4382e-20,5.4382e-20,2.7739e-168,5.234e-41,5.4382e-20,2.4645e-10,4.7133e-06,1.0726e-20,2.3222e-20,5.4382e-20,1.4874e-19,4.7863e-19
0.982,3.0872e-20,3.0872e-20,3.0872e-20,3.0872e-20,3.0872e-20,1.4157e-170,1.5157e-41,3.0872e-20,1.9153e-10,4.2287e-06,6.0776e-21,1.3166e-20,3.0872e-20,8.4654e-20,2.7361e-19
0.983,1.6968e-20,1.6968e-20,1.6968e-20,1.6968e-20,1.6968e-20,5.3434e-173,4.0894e-42,1.6968e-20,1.4673e-10,3.7707e-06,3.3338e-21,7.2267e-21,1.6968e-20,4.6653e-20,1.515e-19
0.984,8.9944e-21,8.9944e-21,8.9944e-21,8.9944e-21,8.9944e-21,1.438e-175,1.0191e-42,8.9944e-21,1.1062e-10,3.3392e-06,1.7634e-21,3.8253e-21,8.9944e-21,2.48e-20,8.0933e-20
0.985,4.5766e-21,4.5766e-21,4.5766e-21,4.5766e-21,4.5766e-21,2.641e-178,2.322e-43,4.5766e-21,8.189e-11,2.9342e-06,8.9522e-22,1.9434e-21,4.5766e-21,1.2657e-20,4.1524e-20
0.986,2.2227e-21,2.2227e-21,2.2227e-21,2.2227e-21,2.2227e-21,3.1403e-181,4.7773e-44,2.2227e-21,5.9381e-11,2.5556e-06,4.3374e-22,9.4236e-22,2.2227e-21,6.1669e-21,2.0346e-20
0.987,1.0233e-21,1.0233e-21,1.0233e-21,1.0233e-21,1.0233e-21,2.2665e-184,8.7423e-45,1.0233e-21,4.2049e-11,2.2033e-06,1.9917e-22,4.331e-22,1.0233e-21,2.849e-21,9.4565e-21
0.988,4.4277e-22,4.4277e-22,4.4277e-22,4.4277e-22,4.4277e-22,9.1656e-188,1.3965e-45,4.4277e-22,2.8966e-11,1.8773e-06,8.5938e-23,1.8705e-22,4.4277e-22,1.2373e-21,4.1339e-21
0.989,1.7812e-22,1.7812e-22,1.7812e-22,1.7812e-22,1.7812e-22,1.8775e-191,1.9016e-46,1.7812e-22,1.9318e-11,1.5775e-06,3.4467e-23,7.5096e-23,1.7812e-22,4.9979e-22,1.6817e-21
0.99,6.5703e-23,6.5703e-23,6.5703e-23,6.5703e-23,6.5703e-23,1.7109e-195,2.1413e-47,6.5703e-23,1.2397e-11,1.3039e-06,1.2671e-23,2.7639e-23,6.5703e-23,1.8517e-22,6.279e-22
0.991,2.1818e-23,2.1818e-23,2.1818e-23,2.1818e-23,2.1818e-23,5.8458e-200,1.9154e-48,2.1818e-23,7.5925e-12,1.0564e-06,4.1924e-24,9.1556e-24,2.1818e-23,6.1792e-23,2.1133e-22
0.992,6.3628e-24,6.3628e-24,6.3628e-24,6.3628e-24,6.3628e-24,5.9414e-205,1.289e-49,6.3628e-24,4.3894e-12,8.3507e-07,1.2176e-24,2.6628e-24,6.3628e-24,1.8119e-23,6.2565e-23
0.993,1.5739e-24,1.5739e-24,1.5739e-24,1.5739e-24,1.5739e-24,1.2983e-210,6.048e-51,1.5739e-24,2.3587e-12,6.3974e-07,2.998e-25,6.5664e-25,1.5739e-24,4.5098e-24,1.5742e-23
0.994,3.1384e-25,3.1384e-25,3.1384e-25,3.1384e-25,3.1384e-25,3.7918e-217,1.7696e-52,3.1384e-25,1.1517e-12,4.7042e-07,5.9461e-26,1.3047e-25,3.1384e-25,9.0569e-25,3.2011e-24
0.995,4.6615e-26,4.6615e-26,4.6615e-26,4.6615e-26,4.6615e-26,7.0822e-225,2.7159e-54,4.6615e-26,4.9339e-13,3.2707e-07,8.7762e-27,1.9297e-26,4.6615e-26,1.3566e-25,4.8662e-25
0.996,4.5187e-27,4.5187e-27,4.5187e-27,4.5187e-27,4.5187e-27,2.4609e-234,1.6364e-56,4.5187e-27,1.7487e-13,2.0968e-07,8.4418e-28,1.861e-27,4.5187e-27,1.3287e-26,4.8528e-26
0.997,2.2309e-28,2.2309e-28,2.2309e-28,2.2309e-28,2.2309e-28,1.5715e-246,2.2485e-59,2.2309e-28,4.5928e-14,1.1823e-07,4.1265e-29,9.127e-29,2.2309e-28,6.6477e-28,2.485e-27
0.998,3.2153e-30,3.2153e-30,3.2153e-30,3.2153e-30,3.2153e-30,1.0206e-263,2.0812e-63,3.2153e-30,6.9804e-15,5.2752e-08,5.8644e-31,1.3031e-30,3.2153e-30,9.7616e-30,3.7704e-29
0.999,2.29e-33,2.29e-33,2.29e-33,2.29e-33,2.29e-33,4.235e-293,2.6492e-70,2.29e-33,2.7892e-16,1.3285e-08,4.0779e-34,9.1343e-34,2.29e-33,7.178e-33,2.9318e-32
